season,episode,url,character,line
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, George Michael?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, ...could share their holiday tradition of rebuilding it.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Another one of Dad's suits?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Hey, I'm the President now. Filling Dad's shoes. Literally. Except his shoes don't fit. But, I did finally get into Dad's pants. Although I had to have the crotch taken out a little bit."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," You know, G.O.B., maybe it's the suits, but I-I think you may be beginning to alienate some of the employees down at work."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., What? Oh! That's great... The-The President has to worry about alienating the employees now.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," In fact, G.O.B. had started to alienate some of his colleagues."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," W-Worse that can happen is can I spill some on my $3,000 suit. Come on! Oh, yeah, yeah. The guy in the... the $4,000 suit is holding the elevator for a guy who doesn't make that in three months. Come on! Oh. Why don't I just take a whiz through this $5,000 suit?!"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., Come on! They like me just fine. You'll see that tonight when they toast me at the Christmas party. Just like they used to with Dad.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," They used to roast Dad 'cause they thought that he had a sense of humor about himself, but he didn't, and neither do you."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Hey, nobody laughed louder than me at any joke about Dad. You're the one who was all Mister I take myself too seriously all the time."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, Michael did tend to take the Christmas parties somewhat seriously.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Uh, oh, no, no, thank you. Merry Christmas. You can go ahead and put that right in the charity barrel. Thank you very much. Thanks a lot. (To George Michael.) Sorry, pal. We just can't have them resent us."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom," I know some of the numbers haven't all added up, and there is some speculation that George has been into the kitty."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., Into the kitty! He is awesome. Meow. Meow! Meow!
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George," Fire Tom, and get your jackass brother out of here."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," This year, I'm not officially President, and it'll be nice to actually have some fun with my son at a Christmas party."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Thank God I don't have to go.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," Oh, I'm so glad to hear you say that. I want to meet someone there."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," What? So, I'm not invited to the Bluth Company Christmas party?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," Oh, honey, of course you can go if you want to."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," Thanks, Mom."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," No, you're not going to that. You see, if I show up with you, it'll just make me seem like I'm a mother."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, I've never thought of you that way.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay, That's sweet.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tobias,"01 in case the Blue Man Group needs their understudy, so..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," No, no you have to go, so when men find out we're in an open relationship, they'll see you're no threat. People hear the name Tobias, they think- big black guy."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tobias," Well, obviously, I'm not a big guy. I'm not a Carl Weathers, par example."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay, I forgot about Carl. Is he still single?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Hey, George Michael, I need you to help me fix up the banana stand."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael, I know. I can't. I'm supposed to go to Ann's parents' Christmas party. We're making yams.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Tonight? Tonight is the office party.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," Well, did you want me to go to that? You're always telling me not to have fun at those things."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Yes. We might even snatch a gift from the charity barrel.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," Oh... kay. Well, um... Well, I think Ann's parents are having their party on Bethlehem time, which is pretty early, so maybe I can make an appearance."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Make an appearance. Uh, uh, no, no. It's-It's okay, uh, you be with Yam. It's fine. It's good."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael, It's Ann.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, It's good. Have fun.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George, Boy's pulling away from you. Are we having yams? 
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Yeah, I don't know what's going on with him. You know, he's-he's on Bethlehem time. He's spending every moment of the day with this girl. It's, like, I'm his father. Whoa, whoa, whoa, whoa, whoa. He should be spending most..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George," Don't get involved. Believe me, when I thought your first wife was driving us apart, I did not make a stink."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," You complained all the time, and she was my only wife. And she died."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George," Yeah, well. See, things have a way of working themselves out."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Nonetheless. It's family first at the holidays. Oh, God, it's Mom again."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George, Put it on speaker phone. I want to hear her beautiful voice.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, Aah! Michael! There's a hole in the window. There's been a break-in! Get over here!
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, I'm leaving now.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George, She sounds tense. That means she's not getting any from my brother Oscar. Lovely. That's nice.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," I heard about the banana stand, and now there's been a break-in. But I have a surprise for whoever it is if he comes back. First I blow him, then I poke him."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Guy has no idea what he's in for. You know, Mom, all the glass seems to be on the outside. Plus, here's your little statue, so, I guess what this says to me is, I doubt anyone was trying to break in, Mom. If anything, someone was trying to break out. Where is Oscar?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," Oh, he's on his walkabout, or pilgrimage."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," Every year, Oscar attempts the 420-mile walk from Newport Beach to Berkeley, California. In the 12 years he's attempted this, he's never made it past U.C. Irvine."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, He calls it a quest to recharge his chi. I call it an excuse for him to score his pot and wag his pickle at coeds.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," You sound mad, Mom. Mad enough to throw one of these little lady heads at him."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, What's that supposed to mean?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Well, it just... You know... Maybe you're a little bit lonely, and you're acting out for attention."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," Oh, that's ridiculous. I want you to move in with me."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," What?! No. No. No. No, no, no, no. Didn't you adopt a child for this very reason, so that you would never be alone?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," Michael, a mother doesn't have a child to give herself company. Annyong was to teach Buster a lesson."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, And where is that little lesson?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, I sent him to the Milford Academy to teach him a lesson. I can't remember about what. And Buster left this morning to finish his Army training.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," In fact, Lucille had refused to drive him to the Army base, so Buster was taking his very first bus ride."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Bus Driver, I can't change a hundred.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster," Oh. Oh, damn it. Stop it. Oh."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, And that's when Buster saw something interesting.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster, Oh. That could be good for Army.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," While just twenty yards away, Michael went to work repairing the banana stand."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, What are you doing here?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," My mom signed me out of school early, so then she wouldn't have to pick me up later, so then she wouldn't be late for the Christmas party."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, That's about the worst thing I've ever heard.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, I had to drive because she had a little bit of a buzz on.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," No, that's it."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, You're doing this alone?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Yeah. Oh, thanks. I guess George Michael's getting a little too old to hang out with his Dad."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," Yeah, and I'm getting too old for my mom to be with me."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, You know what? Maybe we should go to this party together?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Really?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Yeah. You're my little niece. I think we should be a little bit more time together.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," Yeah, and if it makes my mom jealous..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, And George Michael can run back to his precious Ann. Great. Good deal.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, Michael and Maeby stopped by the office to see if G.O.B. needed help for the party that was now hours away.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., ...king 63 hundred dollar suit. Come on!
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Hi there.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., What's she doing here?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," Merry Christmas to you, too, Uncle G.O.B."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Everything all right?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., I just don't want people's kids getting their sticky little fingers all over these twenty-six hundred dollar pants.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Oh, yeah? You think they're gonna go right for the pants, do you?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Okay, okay, okay. So, should-should... should, uh, should... Should-should... should... sh-sh-should Sh-sh-sh... Should-Should... should, uh, should..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, We'll do it your way. I'm just here to have fun.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Not too much, all right? I already gave my big sexual harassment speech today."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Please refrain from discussing or engaging in any sort of interoffice [bleep]ing or [bleep]ing or finger [bleep] or [bleep]sting or [bleep]ing or even [bleep]. Even though so many people in this office are begging for it. And if anybody does anything with my sister Lindsay, I'll take off my pants, I'll shave [bleep]. And I'll personally [bleep]..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., Let's get this going.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," What are you talking about, now? You're not gonna let these people go home and change their clothes?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," I don't think we need people trying to compete with what I'm wearing. Everybody, uh, come out of your offices, please. Party is now started. Here we go. Let's go. Everybody dance now! Everybody dance now!"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Oh, I think we're off to a great start."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," And so, Michael started to become relaxed. And a short time later, his mother arrived anything but."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, Someone broke in again! The liquor is gone. All of it. Gone!
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," In fact, G.O.B. had stolen it earlier that day to cut down on the cost of the party."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Al," Hey, need a hand with that?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," No, Al. I want to spill booze all over my fu..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," I'm all alone there, Michael."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," You know, Buster's only stationed about five miles away."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," In fact, Buster never went to the Army. He'd gotten hooked playing the skill crane and missed his first day. Somewhat ashamed and with nowhere to go..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Hey, Buster."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster," Hey, brother."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, ...he returned home.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, Buster! Thank God you're back. There's no shame in being a coward.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster, A coward? I'm not a coward. Would a coward have this?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, What the hell is that?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster," These are my awards, Mother. From Army. The seal is for marksmanship, and the gorilla is for sand racing."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, You're doing well?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Buster," I was just dropping these off. Now if you'll excuse me, they're putting me in something called Hero Squad."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, You have no idea what it's like to be abandoned by your son.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Do you see my son? He chose his girlfriend over me.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, How the worm has turned.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Oh, Mother."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, Look who feels the sting of an ungrateful child.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Mother, you have to receive something to be ungrateful. The point is, I'm not getting worked up over it tonight. I'm not gonna let anything bother me."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," Good. I'll get a drink, and then go home, and wait for you to come stay with me."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille, Thank God they've got my brands here.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, This was an unacceptable solution.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Hey, uh, Tobias, it's Michael. I hope you get this. I need you to go over to my mother's tonight."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," Unfortunately, Tobias missed the call from the Bluth Company, and it went through to Michael's home voice mail."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tobias, The Blue Men!
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Voices, You have 101 unheard messages. First message.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lucille," It's Mother! It's Mother. Michael, it's your mother. Michael, pick up. It's Mother. Michael, it's Mother."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Hey, uh, Tobias. It's Michael. I hope you get this. I need you to go over to my mother's tonight."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," And Lindsay showed up at the Christmas Party. Unfortunately, she didn't realize that the employees had been threatened against flirting."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," Oh, hello, Ted. Oh, if you're worried about my husband, it's fine. He's no bigger than a Cub Scout. You could take him, and you could certainly take me."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Ted, This has been pleasant and professional. Good luck in the coming business year.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay, Hey. Are you guys sticking stuff on G.O.B.'s suit?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Shh. Go away. You're going to ruin it.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael, Aunt Lindsay. How's the party?
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay," It is the worst Christmas party I've ever been to in my life. Now, watch this. Yep, like my last ten years. And my daughter won't give me the time of day. How was your party?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," Oh, it was... it was good. They're kind of... religious, Ann's parents, so it was... yeah, it was just kind of..."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," The word George Michael was searching for was ""creepy."""
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Ann,"  Jesus, bleibet meine Freude, Meines Herzens Trost und Saft,"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Uncle Paul," Let me give you a hand with that, little fella."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Ann," Jesus wehret, Jesus wehret"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," Oh, okay."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Ann, Allem Leide...
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," Hey, I was talking to the sound guy, and he said he's got this karaoke thing."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Yeah, let's do it. Put the first song on in the book. Okay?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Okay.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Thanks very much.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," Hey, Dad."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Hey, I thought you were at your party."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael," No, no, they said I could leave for the second hour of silent prayer. But Ann and I do have to go back, so I should... I should go soon."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Uncle Michael.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael, Okay. I'll be right there. Sorry. I've got to go do this. I'll be right back.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator, And Michael sang a duet with his niece.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Gonna hold her tight, Gonna grab some afternoon delight"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Lindsay, My daughter doesn't need me.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,George Michael, Neither does my dad.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Narrator," Had George Michael and Lindsay stayed, they might have discovered what Michael and Maeby did- that ""Afternoon Delight"" was more adult-themed than its innocent melody would have you believe."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby," And the thought of rubbing you is getting so exciting, Skyrockets in flight,"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Hang on, Maeby."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Maeby, Afternoon delight... 
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Michael," Listen, I'm going to go get some punch because it is toast time. Okay? No, no, no, it'll look worse. Go that way."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," So... Let's toast me. Who's first? Tom, why don't you come up here and talk about me for a few minutes."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom," Uh, I want to thank the Bluth family for hiring me back. It's been a tough couple of years."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B., My brother did that. Talk about me.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom," Oh, okay. Uh, you certainly do love those suits."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," Seven grand- you better believe I love them. I mean, look... look what you're wearing. You look like crap. I mean, at least this is... What...? Who did this? You do this, Tom?"
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom, No.
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," You're a real smart ass, you know that, Tom."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom," Look, I don't know him very well, but G.O.B. seems like he'd be a really smart boss. Please, don't laugh. Look, he... he's a great magician."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," [Bleep] you, Tom."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,Tom," Please, don't."
2,Afternoon Delight,https://arresteddevelopment.fandom.com/wiki/Transcript_of_Afternoon_Delight,G.O.B.," No, you know what, you're fired. No, you're all fired. Each and every one of you. Merry Christmas."
